Scene	Found Episode
s05e09_scene005_0709_0729	s05e09
s03e18_scene005_0851_0871	s03e18
s03e21_scene001_0258_0278	s03e21
s04e10_scene000_0073_0093	s04e10
s04e02_scene001_0260_0280	s04e02
s05e03_scene011_1123_1127	s05e03
s05e16_scene004_0443_0463	s05e16
s03e05_scene009_1177_1197	s03e05
s04e17_scene003_0561_0581	s04e17
s03e16_scene000_0021_0041	s03e16
s04e14_scene007_0800_0820	s04e14
s04e04_scene005_0931_0951	s04e04
s05e17_scene007_0857_0871	s05e17
s05e16_scene006_0716_0733	s05e16
s04e08_scene001_0250_0270	s04e08
s04e12_scene009_0980_1000	s04e12
s04e24_scene003_0303_0323	s04e24
s05e12_scene005_0707_0727	s05e12
s05e06_scene003_0556_0561	s05e06
s03e21_scene005_0640_0643	s03e21
s03e20_scene002_0458_0478	s03e20
s04e12_scene011_1169_1175	s04e12
s04e16_scene004_0558_0578	s04e16
s04e12_scene005_0648_0668	s04e12
s05e20_scene009_1155_1175	s05e20
s05e07_scene001_0192_0212	s05e07
s03e16_scene002_0488_0508	s03e16
s03e10_scene007_1130_1141	s03e10
s03e03_scene007_0957_0977	s03e03
s04e24_scene005_0671_0691	s04e24
s04e12_scene005_0628_0648	s04e12
s05e21_scene000_0085_0105	s05e21
s05e22_scene004_0646_0666	s05e22
s03e20_scene001_0374_0394	s03e20
s04e10_scene003_0327_0347	s04e10
s04e10_scene008_0940_0950	s04e10
s04e15_scene000_0125_0145	s04e15
s03e03_scene004_0727_0747	s03e03
s04e07_scene009_0935_0955	s04e07
s03e14_scene001_0152_0172	s03e14
s04e04_scene005_0851_0871	s04e04
s05e13_scene008_0930_0950	s05e13
s05e20_scene007_0925_0933	s05e20
s03e01_scene010_1116_1136	s03e01
s04e18_scene004_0469_0482	s04e18
s05e06_scene000_0004_0024	s05e06
s05e13_scene006_0670_0690	s05e13
s03e08_scene002_0200_0220	s03e08
s04e14_scene008_1054_1074	s04e14
s04e22_scene000_0027_0047	s04e22
s05e13_scene006_0750_0770	s05e13
s03e05_scene003_0577_0594	s03e05
s03e09_scene006_0640_0660	s03e09
s04e04_scene004_0618_0638	s04e04
s05e18_scene008_0983_1003	s05e18
s05e18_scene000_0065_0085	s05e18
s03e14_scene005_0587_0607	s03e14
s03e21_scene004_0474_0494	s03e21
s04e24_scene008_0941_0961	s04e24
s04e02_scene007_0908_0928	s04e02
s05e16_scene005_0571_0591	s05e16
s05e09_scene009_1129_1149	s05e09
s04e19_scene002_0306_0326	s04e19
s04e11_scene005_0675_0695	s04e11
s04e19_scene009_0918_0938	s04e19
s03e09_scene008_0961_0981	s03e09
s04e21_scene003_0358_0378	s04e21
s04e12_scene001_0329_0349	s04e12
s05e01_scene007_0913_0933	s05e01
s03e06_scene007_0917_0937	s03e06
s03e14_scene000_0015_0035	s03e14
s04e06_scene003_0282_0302	s04e06
s05e09_scene008_0981_1001	s05e09
s05e06_scene002_0441_0454	s05e06
s05e14_scene001_0229_0249	s05e14
s05e07_scene006_0797_0817	s05e07
s03e16_scene005_0753_0771	s03e16
s04e19_scene001_0212_0232	s04e19
s04e01_scene008_0889_0909	s04e01
s04e20_scene004_0511_0531	s04e20
s04e10_scene001_0114_0134	s04e10
s04e08_scene003_0478_0498	s04e08
s04e22_scene003_0461_0481	s04e22
s05e15_scene004_0644_0664	s05e15
s05e03_scene000_0064_0084	s05e03
s03e18_scene002_0423_0443	s03e18
s03e12_scene003_0452_0472	s03e12
s04e17_scene009_1107_1127	s04e17
s04e21_scene009_0843_0863	s04e21
s05e12_scene000_0084_0104	s05e12
s05e01_scene007_1013_1033	s05e01
s03e15_scene000_0023_0043	s03e15
s04e16_scene000_0077_0097	s04e16
s04e15_scene005_0703_0723	s04e15
s05e05_scene003_0645_0665	s05e05
s05e22_scene004_0786_0803	s05e22
s03e17_scene005_0790_0810	s03e17
s04e24_scene008_0881_0901	s04e24
s05e19_scene008_1020_1040	s05e19
s03e03_scene006_0813_0833	s03e03
s03e16_scene009_1096_1116	s03e16
s04e16_scene000_0057_0077	s04e16
s04e17_scene001_0369_0389	s04e17
s05e06_scene005_0675_0695	s05e06
s05e07_scene000_0064_0084	s05e07
s03e03_scene001_0258_0278	s03e03
s03e05_scene009_1017_1037	s03e05
s04e24_scene001_0185_0205	s04e24
s04e21_scene006_0530_0550	s04e21
s05e07_scene006_0817_0837	s05e07
s04e02_scene001_0200_0220	s04e02
s04e14_scene007_0780_0800	s04e14
s04e02_scene003_0479_0499	s04e02
s05e06_scene002_0281_0301	s05e06
s05e21_scene004_0558_0563	s05e21
s03e16_scene002_0528_0548	s03e16
s04e12_scene003_0529_0547	s04e12
s05e13_scene007_0873_0893	s05e13
s03e01_scene002_0122_0131	s03e01
s04e22_scene004_0510_0530	s04e22
s04e05_scene003_0408_0428	s04e05
s05e01_scene003_0400_0420	s05e01
s05e21_scene006_0694_0714	s05e21
s05e14_scene005_0723_0743	s05e14
s05e06_scene008_1017_1037	s05e06
s03e16_scene000_0081_0091	s03e16
s03e10_scene007_1110_1130	s03e10
s04e02_scene010_1165_1175	s04e02
s03e13_scene000_0064_0083	s03e13
s03e14_scene001_0192_0212	s03e14
s04e22_scene006_0805_0825	s04e22
s04e08_scene007_0812_0832	s04e08
s05e11_scene004_0717_0728	s05e11
s05e21_scene003_0413_0433	s05e21
s05e22_scene002_0312_0332	s05e22
s03e06_scene007_0877_0897	s03e06
s04e16_scene011_1148_1160	s04e16
s04e14_scene009_1196_1215	s04e14
s05e13_scene009_1056_1076	s05e13
s05e14_scene005_0703_0723	s05e14
s03e06_scene007_0897_0917	s03e06
s03e09_scene004_0476_0496	s03e09
s04e05_scene003_0528_0547	s04e05
s05e19_scene002_0419_0439	s05e19
s05e03_scene006_0652_0672	s05e03
s03e16_scene003_0596_0616	s03e16
s04e05_scene002_0272_0292	s04e05
s03e21_scene002_0379_0399	s03e21
s05e16_scene004_0483_0503	s05e16
s05e21_scene002_0401_0410	s05e21
s03e12_scene006_0760_0778	s03e12
s03e02_scene001_0296_0316	s03e02
s04e19_scene007_0867_0887	s04e19
s03e14_scene002_0349_0369	s03e14
s05e12_scene001_0242_0262	s05e12
s05e24_scene010_0779_0799	s05e24
s03e10_scene004_0602_0622	s03e10
s03e16_scene008_0972_0992	s03e16
s04e22_scene005_0659_0679	s04e22
s05e11_scene003_0497_0517	s05e11
s05e05_scene003_0605_0625	s05e05
s03e20_scene004_0530_0550	s03e20
s03e03_scene007_0937_0957	s03e03
s04e11_scene003_0454_0474	s04e11
s04e14_scene002_0250_0270	s04e14
s05e11_scene000_0005_0025	s05e11
s05e11_scene006_0896_0916	s05e11
s05e22_scene004_0666_0686	s05e22
s03e13_scene002_0177_0197	s03e13
s03e13_scene007_0684_0704	s03e13
s03e17_scene007_1054_1074	s03e17
s04e07_scene001_0212_0232	s04e07
s05e19_scene001_0294_0295	s05e19
s05e18_scene000_0005_0025	s05e18
s04e22_scene007_0859_0879	s04e22
s04e04_scene000_0024_0044	s04e04
s03e05_scene006_0778_0783	s03e05
s03e20_scene009_1020_1040	s03e20
s04e19_scene005_0721_0722	s04e19
s03e08_scene006_0560_0579	s03e08
s04e14_scene006_0529_0549	s04e14
s04e06_scene007_0962_0982	s04e06
s05e07_scene005_0702_0708	s05e07
s05e13_scene007_0833_0853	s05e13
s03e12_scene005_0650_0652	s03e12
s03e15_scene008_1046_1066	s03e15
s03e15_scene001_0230_0250	s03e15
s04e18_scene002_0204_0224	s04e18
s04e05_scene003_0388_0408	s04e05
s05e24_scene012_1087_1107	s05e24
s04e02_scene000_0104_0124	s04e02
s03e02_scene005_0648_0668	s03e02
s04e14_scene007_0760_0780	s04e14
s04e17_scene003_0541_0561	s04e17
s05e13_scene003_0451_0471	s05e13
s05e24_scene012_0987_1007	s05e24
s03e17_scene003_0569_0587	s03e17
s04e16_scene005_0708_0724	s04e16
s04e07_scene002_0290_0310	s04e07
s05e19_scene008_1040_1060	s05e19
s03e15_scene006_0733_0753	s03e15
s03e06_scene003_0291_0311	s03e06
s04e08_scene003_0498_0510	s04e08
s04e24_scene003_0283_0303	s04e24
s03e02_scene004_0641_0645	s03e02
s04e11_scene008_0880_0900	s04e11
s04e05_scene005_0740_0755	s04e05
s05e17_scene002_0269_0282	s05e17
s05e14_scene003_0434_0454	s05e14
s03e13_scene002_0277_0293	s03e13
s04e24_scene002_0221_0241	s04e24
s04e12_scene000_0105_0125	s04e12
s05e22_scene002_0332_0352	s05e22
s04e18_scene011_1136_1156	s04e18
s04e01_scene001_0363_0383	s04e01
s05e06_scene004_0623_0643	s05e06
s03e17_scene004_0673_0693	s03e17
s03e12_scene005_0630_0650	s03e12
s04e14_scene008_1014_1034	s04e14
s04e15_scene000_0005_0025	s04e15
s05e14_scene002_0307_0327	s05e14
s04e16_scene003_0387_0407	s04e16
s04e20_scene000_0024_0044	s04e20
s05e05_scene005_0783_0803	s05e05
s04e06_scene004_0600_0620	s04e06
s05e22_scene004_0706_0726	s05e22
s03e12_scene006_0740_0760	s03e12
s03e01_scene001_0088_0099	s03e01
s03e01_scene009_1012_1032	s03e01
s04e16_scene002_0330_0350	s04e16
s05e15_scene000_0072_0092	s05e15
s05e13_scene008_0950_0970	s05e13
s03e18_scene003_0555_0575	s03e18
s03e09_scene003_0436_0454	s03e09
s04e22_scene008_0997_1017	s04e22
s05e15_scene002_0329_0349	s05e15
s05e18_scene001_0227_0247	s05e18
s05e24_scene001_0110_0130	s05e24
s03e13_scene005_0553_0573	s03e13
s04e11_scene009_1035_1050	s04e11
s05e15_scene004_0564_0584	s05e15
s05e24_scene006_0450_0470	s05e24
s03e12_scene004_0548_0568	s03e12
s03e06_scene003_0391_0395	s03e06
s04e11_scene011_1135_1148	s04e11
s04e16_scene007_0912_0932	s04e16
s05e12_scene004_0623_0643	s05e12
s05e24_scene007_0583_0600	s05e24
s03e01_scene007_0896_0908	s03e01
s04e17_scene000_0244_0246	s04e17
s04e06_scene006_0857_0877	s04e06
s04e07_scene001_0152_0172	s04e07
s04e24_scene005_0611_0631	s04e24
s05e17_scene000_0004_0024	s05e17
s03e01_scene004_0377_0397	s03e01
s04e12_scene006_0727_0747	s04e12
s05e15_scene001_0193_0213	s05e15
s05e11_scene002_0277_0297	s05e11
s03e06_scene004_0435_0455	s03e06
s03e05_scene002_0333_0353	s03e05
s04e08_scene006_0723_0743	s04e08
s04e16_scene008_1027_1031	s04e16
s05e15_scene005_0708_0728	s05e15
s05e16_scene010_1179_1199	s05e16
s03e12_scene003_0512_0532	s03e12
s03e17_scene001_0224_0244	s03e17
s04e04_scene000_0004_0024	s04e04
s04e18_scene000_0026_0046	s04e18
s05e17_scene004_0399_0419	s05e17
s05e14_scene006_0767_0787	s05e14
s03e08_scene007_0587_0607	s03e08
s03e14_scene010_1030_1050	s03e14
s04e18_scene008_0830_0850	s04e18
s04e12_scene011_1149_1169	s04e12
s04e05_scene005_0700_0720	s04e05
s05e09_scene000_0231_0251	s05e09
s05e17_scene006_0813_0833	s05e17
s03e13_scene005_0493_0513	s03e13
s03e02_scene006_0699_0701	s03e02
s04e15_scene003_0435_0455	s04e15
s03e11_scene001_0205_0225	s03e11
s04e02_scene006_0840_0860	s04e02
s04e04_scene005_0891_0911	s04e04
s05e11_scene005_0850_0870	s05e11
s05e05_scene001_0370_0390	s05e05
s03e23_scene000_0043_0063	s03e23
s03e11_scene000_0026_0046	s03e11
s04e02_scene004_0570_0590	s04e02
s04e06_scene006_0837_0857	s04e06
s04e22_scene010_1133_1153	s04e22
s05e16_scene001_0224_0237	s05e16
s05e17_scene007_0837_0857	s05e17
s03e08_scene001_0069_0089	s03e08
s03e21_scene001_0278_0296	s03e21
s03e14_scene004_0498_0518	s03e14
s04e20_scene006_0685_0705	s04e20
s05e11_scene008_1025_1037	s05e11
s05e18_scene002_0300_0320	s05e18
s05e22_scene006_0923_0943	s05e22
s03e01_scene003_0157_0177	s03e01
s03e08_scene005_0508_0511	s03e08
s04e17_scene000_0084_0104	s04e17
s05e12_scene003_0470_0490	s05e12
s03e10_scene002_0322_0342	s03e10
s04e04_scene003_0489_0509	s04e04
s03e05_scene005_0665_0685	s03e05
s04e01_scene001_0223_0243	s04e01
s05e15_scene002_0349_0369	s05e15
s05e17_scene001_0138_0158	s05e17
s04e10_scene006_0807_0821	s04e10
s04e17_scene003_0601_0621	s04e17
s05e18_scene006_0770_0790	s05e18
s05e17_scene000_0084_0091	s05e17
s03e10_scene001_0204_0224	s03e10
s04e08_scene000_0037_0057	s04e08
s05e01_scene006_0827_0847	s05e01
s03e23_scene009_0918_0938	s03e23
s03e14_scene007_0861_0863	s03e14
s03e12_scene010_1084_1092	s03e12
s04e01_scene010_1141_1161	s04e01
s05e14_scene002_0387_0407	s05e14
s03e20_scene001_0314_0334	s03e20
s04e05_scene005_0720_0740	s04e05
s04e14_scene008_0934_0954	s04e14
s05e21_scene007_0845_0853	s05e21
s03e23_scene007_0734_0747	s03e23
s03e13_scene007_0824_0841	s03e13
s03e10_scene002_0282_0302	s03e10
s04e10_scene003_0447_0467	s04e10
s05e01_scene007_0893_0913	s05e01
s05e14_scene010_1126_1146	s05e14
s03e01_scene003_0177_0197	s03e01
s03e02_scene001_0376_0396	s03e02
s04e15_scene005_0723_0726	s04e15
s05e05_scene009_1120_1140	s05e05
s05e22_scene000_0174_0185	s05e22
s03e09_scene000_0063_0083	s03e09
s03e17_scene006_0975_0995	s03e17
s04e08_scene003_0398_0418	s04e08
s04e12_scene000_0005_0025	s04e12
s04e17_scene000_0224_0244	s04e17
s05e11_scene007_0972_0992	s05e11
s05e20_scene004_0421_0441	s05e20
s03e13_scene007_0804_0824	s03e13
s03e02_scene010_1124_1144	s03e02
s04e12_scene001_0349_0369	s04e12
s04e20_scene009_0984_1004	s04e20
s05e16_scene009_1105_1114	s05e16
s05e22_scene000_0114_0134	s05e22
s03e08_scene013_1147_1167	s03e08
s04e22_scene007_0839_0859	s04e22
s04e22_scene010_1193_1194	s04e22
s05e15_scene005_0728_0748	s05e15
s05e11_scene009_1062_1082	s05e11
s05e21_scene006_0754_0761	s05e21
s04e05_scene011_1094_1114	s04e05
s04e14_scene006_0629_0649	s04e14
s05e12_scene007_0863_0883	s05e12
s03e09_scene005_0583_0603	s03e09
s05e19_scene000_0023_0043	s05e19
s05e12_scene004_0563_0583	s05e12
s03e02_scene007_0726_0746	s03e02
s04e04_scene005_1031_1051	s04e04
s04e05_scene010_1067_1087	s04e05
s05e17_scene008_0876_0896	s05e17
s05e17_scene010_1117_1137	s05e17
s03e13_scene001_0105_0125	s03e13
s04e06_scene002_0177_0197	s04e06
s04e21_scene006_0570_0590	s04e21
s05e05_scene008_1030_1050	s05e05
s03e15_scene002_0347_0367	s03e15
s04e20_scene001_0284_0287	s04e20
s04e14_scene009_1156_1176	s04e14
s04e14_scene001_0138_0158	s04e14
s05e16_scene003_0395_0415	s05e16
s05e15_scene005_0788_0808	s05e15
s03e03_scene002_0495_0504	s03e03
s03e03_scene000_0102_0122	s03e03
s04e20_scene002_0290_0310	s04e20
s04e10_scene012_1123_1134	s04e10
s04e12_scene003_0509_0529	s04e12
s05e11_scene003_0557_0577	s05e11
s04e08_scene003_0458_0478	s04e08
s05e19_scene001_0234_0254	s05e19
s05e17_scene001_0118_0138	s05e17
s03e06_scene007_0937_0957	s03e06
s03e02_scene001_0176_0196	s03e02
s03e21_scene008_1124_1144	s03e21
s04e14_scene002_0270_0290	s04e14
s04e19_scene005_0641_0661	s04e19
s05e19_scene002_0319_0339	s05e19
s05e21_scene002_0301_0321	s05e21
s03e16_scene010_1162_1182	s03e16
s03e06_scene008_1047_1067	s03e06
s04e21_scene005_0456_0476	s04e21
s05e18_scene003_0385_0405	s05e18
s05e06_scene006_0771_0791	s05e06
s04e22_scene010_1153_1173	s04e22
s05e06_scene009_1114_1117	s05e06
s05e21_scene002_0221_0241	s05e21
s03e08_scene012_1017_1037	s03e08
s03e20_scene000_0003_0023	s03e20
s04e02_scene010_1125_1145	s04e02
s04e22_scene009_1093_1113	s04e22
s03e10_scene000_0003_0023	s03e10
s04e15_scene001_0211_0231	s04e15
s04e11_scene007_0863_0878	s04e11
s04e22_scene005_0639_0659	s04e22
s05e18_scene003_0405_0425	s05e18
s05e13_scene001_0195_0215	s05e13
s03e23_scene011_1089_1109	s03e23
s03e16_scene007_0943_0949	s03e16
s04e11_scene003_0374_0394	s04e11
s03e23_scene000_0023_0043	s03e23
s04e06_scene000_0006_0026	s04e06
s05e11_scene002_0317_0337	s05e11
s05e07_scene007_0918_0938	s05e07
s05e22_scene008_1106_1126	s05e22
s05e05_scene002_0569_0579	s05e05
s05e21_scene003_0473_0493	s05e21
s03e23_scene008_0788_0808	s03e23
s03e08_scene011_0936_0956	s03e08
s04e19_scene011_1060_1080	s04e19
s03e18_scene003_0535_0555	s03e18
s03e08_scene010_0927_0934	s03e08
s03e15_scene009_1078_1098	s03e15
s03e09_scene002_0222_0242	s03e09
s05e18_scene007_0901_0921	s05e18
s05e09_scene000_0251_0271	s05e09
s05e24_scene001_0130_0150	s05e24
s05e24_scene001_0150_0170	s05e24
s03e23_scene010_1014_1034	s03e23
s03e11_scene004_0581_0601	s03e11
s03e12_scene000_0004_0024	s03e12
s04e16_scene006_0758_0769	s04e16
s05e15_scene001_0253_0273	s05e15
s05e14_scene005_0663_0683	s05e14
s03e15_scene002_0287_0307	s03e15
s03e18_scene005_0891_0911	s03e18
s04e06_scene007_1162_1177	s04e06
s05e18_scene004_0472_0492	s05e18
s05e16_scene004_0503_0509	s05e16
s03e20_scene001_0254_0274	s03e20
s03e11_scene000_0046_0059	s03e11
s04e05_scene006_0758_0778	s04e05
s04e05_scene001_0169_0189	s04e05
s05e09_scene000_0271_0291	s05e09
s03e20_scene005_0623_0643	s03e20
s04e05_scene001_0189_0209	s04e05
s04e06_scene002_0237_0257	s04e06
s05e06_scene004_0563_0583	s05e06
s05e18_scene001_0167_0187	s05e18
s04e08_scene002_0380_0395	s04e08
s04e20_scene004_0531_0551	s04e20
s05e14_scene000_0050_0070	s05e14
s03e12_scene006_0660_0680	s03e12
s04e11_scene005_0695_0705	s04e11
s05e19_scene005_0703_0723	s05e19
s05e17_scene004_0479_0499	s05e17
s03e08_scene010_0847_0867	s03e08
s03e05_scene009_1097_1117	s03e05
s04e22_scene003_0481_0487	s04e22
s05e05_scene009_1080_1100	s05e05
s04e19_scene002_0366_0386	s04e19
s05e17_scene001_0178_0183	s05e17
s03e15_scene000_0063_0083	s03e15
s04e16_scene003_0407_0427	s04e16
s04e14_scene001_0158_0178	s04e14
s05e12_scene005_0687_0707	s05e12
s05e07_scene001_0252_0272	s05e07
s03e16_scene001_0419_0439	s03e16
s04e08_scene008_0843_0863	s04e08
s05e19_scene000_0083_0103	s05e19
s05e07_scene010_1049_1069	s05e07
s04e08_scene008_0943_0956	s04e08
s04e22_scene002_0356_0376	s04e22
s04e21_scene008_0710_0726	s04e21
s04e17_scene005_0844_0846	s04e17
s05e13_scene004_0564_0584	s05e13
s05e20_scene006_0782_0802	s05e20
s03e17_scene004_0613_0633	s03e17
s03e16_scene003_0636_0656	s03e16
s04e14_scene005_0507_0522	s04e14
s04e06_scene006_0817_0837	s04e06
s05e06_scene002_0421_0441	s05e06
s05e07_scene006_0737_0757	s05e07
s03e01_scene008_0970_0990	s03e01
s04e06_scene003_0462_0474	s04e06
s05e09_scene003_0601_0603	s05e09
s03e15_scene008_1066_1075	s03e15
s04e05_scene004_0631_0636	s04e05
s05e19_scene009_1112_1132	s05e19
s03e14_scene001_0172_0192	s03e14
s03e21_scene008_1064_1084	s03e21
s05e06_scene003_0456_0476	s05e06
s03e21_scene008_1004_1024	s03e21
s04e20_scene001_0244_0264	s04e20
s04e11_scene010_1054_1074	s04e11
s04e10_scene004_0545_0565	s04e10
s05e24_scene012_0967_0987	s05e24
s03e02_scene008_0801_0821	s03e02
s03e20_scene006_0678_0698	s03e20
s05e01_scene000_0084_0104	s05e01
s05e05_scene000_0169_0189	s05e05
s05e24_scene006_0530_0550	s05e24
s05e22_scene007_1018_1038	s05e22
s03e11_scene005_0889_0909	s03e11
s03e12_scene009_1038_1053	s03e12
s04e11_scene000_0150_0170	s04e11
s04e12_scene000_0085_0105	s04e12
s05e20_scene004_0441_0461	s05e20
s05e22_scene002_0372_0383	s05e22
s03e15_scene008_0986_1006	s03e15
s04e19_scene009_0958_0978	s04e19
s05e05_scene005_0803_0823	s05e05
s03e18_scene006_1039_1059	s03e18
s03e06_scene000_0083_0103	s03e06
s05e24_scene011_0829_0841	s05e24
s05e06_scene002_0301_0321	s05e06
s03e06_scene005_0675_0695	s03e06
s03e05_scene007_0785_0805	s03e05
s04e20_scene000_0084_0104	s04e20
s05e12_scene002_0318_0338	s05e12
s03e03_scene001_0198_0218	s03e03
s04e08_scene008_0903_0923	s04e08
s04e16_scene004_0578_0598	s04e16
s05e12_scene007_0883_0903	s05e12
s05e20_scene007_0845_0865	s05e20
s03e21_scene007_0975_0995	s03e21
s03e16_scene002_0588_0594	s03e16
s04e01_scene001_0163_0183	s04e01
s04e24_scene005_0591_0611	s04e24
s05e11_scene001_0205_0225	s05e11
s05e16_scene006_0676_0696	s05e16
s05e21_scene002_0361_0381	s05e21
s03e12_scene007_0922_0928	s03e12
s03e21_scene005_0600_0620	s03e21
s04e18_scene006_0651_0671	s04e18
s03e16_scene009_1076_1096	s03e16
s03e05_scene001_0243_0263	s03e05
s04e22_scene001_0199_0219	s04e22
s04e11_scene005_0635_0655	s04e11
s05e19_scene003_0470_0490	s05e19
s05e03_scene002_0310_0330	s05e03
s03e16_scene001_0219_0239	s03e16
s04e20_scene002_0310_0330	s04e20
s04e18_scene007_0709_0729	s04e18
s04e20_scene005_0568_0588	s04e20
s05e18_scene000_0045_0065	s05e18
s05e06_scene001_0178_0198	s05e06
s03e17_scene004_0593_0613	s03e17
s03e05_scene009_1117_1137	s03e05
s03e14_scene005_0567_0587	s03e14
s04e10_scene010_1047_1067	s04e10
s05e19_scene007_0892_0912	s05e19
s05e07_scene003_0422_0442	s05e07
s03e11_scene004_0821_0841	s03e11
s04e19_scene009_0998_1008	s04e19
s04e08_scene005_0663_0683	s04e08
s05e06_scene001_0258_0277	s05e06
s05e17_scene005_0670_0690	s05e17
s03e10_scene001_0184_0204	s03e10
s03e12_scene005_0610_0630	s03e12
s04e14_scene000_0045_0056	s04e14
s04e12_scene001_0209_0229	s04e12
s05e05_scene004_0692_0712	s05e05
s03e09_scene009_1066_1086	s03e09
s03e09_scene006_0720_0740	s03e09
s04e19_scene013_1193_1213	s04e19
s04e11_scene008_0900_0920	s04e11
s05e24_scene012_1127_1147	s05e24
s05e21_scene003_0453_0473	s05e21
s03e01_scene003_0277_0296	s03e01
s04e08_scene001_0270_0290	s04e08
s04e12_scene002_0440_0446	s04e12
s05e01_scene006_0627_0647	s05e01
s04e24_scene004_0514_0534	s04e24
s05e19_scene008_0920_0940	s05e19
s05e24_scene006_0510_0530	s05e24
s03e18_scene004_0714_0726	s03e18
s03e14_scene008_0966_0986	s03e14
s03e09_scene004_0456_0476	s03e09
s04e12_scene008_0974_0977	s04e12
s05e24_scene011_0809_0829	s05e24
s05e17_scene011_1165_1185	s05e17
s03e11_scene005_0989_1009	s03e11
s04e08_scene010_1014_1033	s04e08
s05e12_scene000_0104_0124	s05e12
s03e13_scene007_0764_0784	s03e13
s04e10_scene000_0013_0033	s04e10
s04e01_scene010_1201_1209	s04e01
s04e17_scene000_0104_0124	s04e17
s04e10_scene005_0618_0638	s04e10
s05e20_scene001_0127_0147	s05e20
s05e07_scene004_0495_0515	s05e07
s03e23_scene011_1049_1069	s03e23
s03e13_scene007_0704_0724	s03e13
s04e21_scene009_0743_0763	s04e21
s03e14_scene004_0478_0498	s03e14
s05e19_scene008_1060_1080	s05e19
s05e05_scene003_0625_0645	s05e05
s03e15_scene000_0043_0063	s03e15
s04e11_scene001_0237_0257	s04e11
s03e13_scene006_0654_0662	s03e13
s04e24_scene006_0721_0741	s04e24
s05e17_scene009_1095_1111	s05e17
s03e20_scene009_1060_1077	s03e20
s03e17_scene006_0935_0955	s03e17
s05e14_scene000_0130_0150	s05e14
s05e05_scene002_0549_0569	s05e05
s04e02_scene000_0044_0064	s04e02
s05e20_scene003_0348_0368	s05e20
s04e10_scene005_0598_0618	s04e10
s04e14_scene008_0954_0974	s04e14
s05e19_scene008_0960_0980	s05e19
s05e11_scene001_0225_0245	s05e11
s03e08_scene006_0520_0540	s03e08
s03e23_scene005_0606_0622	s03e23
s03e16_scene001_0139_0159	s03e16
s03e06_scene007_1017_1037	s03e06
s04e07_scene009_1035_1055	s04e07
s05e18_scene000_0105_0122	s05e18
s03e03_scene000_0082_0102	s03e03
s04e15_scene000_0105_0125	s04e15
s03e06_scene004_0535_0555	s03e06
s04e22_scene000_0047_0056	s04e22
s05e01_scene000_0104_0124	s05e01
s05e06_scene001_0158_0178	s05e06
s03e18_scene003_0575_0595	s03e18
s04e04_scene002_0397_0403	s04e04
s04e15_scene000_0085_0105	s04e15
s05e13_scene010_1119_1139	s05e13
s03e05_scene003_0477_0497	s03e05
s03e15_scene005_0644_0664	s03e15
s04e14_scene008_0894_0914	s04e14
s04e24_scene004_0494_0514	s04e24
s04e10_scene009_0974_0994	s04e10
s05e22_scene004_0546_0566	s05e22
s03e16_scene001_0119_0139	s03e16
s03e13_scene009_1062_1079	s03e13
s03e13_scene002_0197_0217	s03e13
s04e07_scene003_0508_0528	s04e07
s04e12_scene012_1200_1218	s04e12
s05e06_scene006_0831_0842	s05e06
s05e21_scene008_0936_0956	s05e21
s03e09_scene006_0740_0753	s03e09
s03e06_scene002_0282_0283	s03e06
s04e19_scene003_0438_0458	s04e19
s05e18_scene006_0750_0770	s05e18
s03e17_scene000_0083_0103	s03e17
s04e06_scene005_0662_0682	s04e06
s05e03_scene007_0735_0755	s05e03
s05e13_scene003_0411_0431	s05e13
s04e16_scene004_0498_0518	s04e16
s03e01_scene004_0417_0437	s03e01
s04e22_scene001_0239_0259	s04e22
s05e06_scene007_0964_0980	s05e06
s05e01_scene004_0502_0512	s05e01
s03e12_scene001_0203_0223	s03e12
s03e08_scene006_0540_0560	s03e08
s04e14_scene003_0314_0334	s04e14
s04e24_scene003_0443_0463	s04e24
s04e17_scene004_0649_0669	s04e17
s05e01_scene000_0024_0044	s05e01
s05e14_scene005_0683_0703	s05e14
